id,number,title,source,year,difficulty,pdfUrl,new_difficulty,primary_category,secondary_tags,notes
cmhhvzfv6000xl504grvuqzej,LH-IOL-2004-4,IOL 2004 Problem 4,IOL,2004,4,/olympiad-problems/IOL/by-year/2004/iol-2004-i4.pdf,2,morphology-verb,"pattern-recognition,native-american,americas,segmentation",Lakhota descriptive verb morphology - clear segmentation patterns
cmhhvzlcn0011l504gqmvnco3,LH-IOL-2004-5,IOL 2004 Problem 5,IOL,2004,4,/olympiad-problems/IOL/by-year/2004/iol-2004-i5.pdf,4,morphology-verb,"turkic,asia,pattern-recognition,complex-data,rule-discovery",Chuvash verb morphology with vowel harmony and complex suffix alternations
cmhhvzqo50015l504hgwc0pci,LH-IOL-2005-1,IOL 2005 Problem 1,IOL,2005,1,/olympiad-problems/IOL/by-year/2005/iol-2005-i1.pdf,2,morphology-verb,"pattern-recognition,native-american,americas,beginner-friendly","Tzotzil sentence structure - requires analyzing pronoun clitics, tense/aspect, and possessive constructions"
cmhhvzw5q0019l504mycueaj3,LH-IOL-2005-2,IOL 2005 Problem 2,IOL,2005,2,/olympiad-problems/IOL/by-year/2005/iol-2005-i2.pdf,2,phonology,"pattern-recognition,nilo-saharan,africa,unusual-feature",Lango tone patterns - match words with translations using tonal correspondences
cmhhw01h5001dl504spsfk0dj,LH-IOL-2005-3,IOL 2005 Problem 3,IOL,2005,2,/olympiad-problems/IOL/by-year/2005/iol-2005-i3.pdf,2,number-systems,"pattern-recognition,uralic,asia,beginner-friendly",Mansi vigesimal number system with concatenation patterns
cmhhw06yo001hl504z1uiidja,LH-IOL-2005-4,IOL 2005 Problem 4,IOL,2005,4,/olympiad-problems/IOL/by-year/2005/iol-2005-i4.pdf,3,morphology-noun,"niger-congo,africa,pattern-recognition,unusual-feature",Yoruba possessive constructions with tone - requires understanding associative tone patterns
cmhhw0cag001ll504pnsxfqs1,LH-IOL-2005-5,IOL 2005 Problem 5,IOL,2005,4,/olympiad-problems/IOL/by-year/2005/iol-2005-i5.pdf,4,phonology,"reconstruction,comparative-method,indo-european,europe,complex-data","Lithuanian accent paradigms - reconstruct original system and formulate Saussure's Law"
cmhhw0hm7001pl5046cuadjbd,LH-IOL-2006-1,IOL 2006 Problem 1: Budukh,IOL,2006,1,/olympiad-problems/IOL/by-year/2006/iol-2006-i1.pdf,2,morphology-verb,"pattern-recognition,native-american,americas,segmentation","Lakhota verb morphology - subject/object markers with coordination, moderate complexity"
cmhhw0n3s001tl5047xc6mdld,LH-IOL-2006-2,IOL 2006 Problem 2: Nahuatl,IOL,2006,2,/olympiad-problems/IOL/by-year/2006/iol-2006-i2.pdf,3,morphology-noun,"indo-european,europe,pattern-recognition,rule-discovery,complex-data","Catalan plural formation - complex rules for s/x/ç endings plus stress pattern analysis"
cmhhw0sfa001xl504j7farazc,LH-IOL-2006-3,IOL 2006 Problem 3: Warlpiri,IOL,2006,2,/olympiad-problems/IOL/by-year/2006/iol-2006-i3.pdf,2,writing-systems,"pattern-recognition,austroasiatic,asia",Khmer Round Script - match words to transcriptions using consonant-vowel correspondences
cmhhw0xx90021l504bbhi25zv,LH-IOL-2006-4,IOL 2006 Problem 4: Mycenaean Greek,IOL,2006,4,/olympiad-problems/IOL/by-year/2006/iol-2006-i4.pdf,3,morphology-noun,"tungusic,asia,pattern-recognition,rare-language","Udihe possession system - alienable vs inalienable distinction with suffix alternations"
cmhhw138p0025l5042zn2gq2j,LH-IOL-2006-5,IOL 2006 Problem 5: Swahili,IOL,2006,5,/olympiad-problems/IOL/by-year/2006/iol-2006-i5.pdf,4,syntax,"niger-congo,africa,pattern-recognition,multi-step","Ngoni ditransitive constructions - error correction requires understanding word order and agreement"
cmhhw18q30029l504k4d2riaq,LH-IOL-2007-1,IOL 2007 Problem 1,IOL,2007,1,/olympiad-problems/IOL/by-year/2007/iol-2007-i1.pdf,2,writing-systems,"pattern-recognition,indo-european,europe,beginner-friendly","English Braille alphabet - decode letter-dot correspondences from 3 sentences, straightforward pattern"
cmhhw1e1m002dl504tu2j8hs4,LH-IOL-2007-2,IOL 2007 Problem 2,IOL,2007,2,/olympiad-problems/IOL/by-year/2007/iol-2007-i2.pdf,3,phonology,"pattern-recognition,isolate,americas,rule-discovery","Movima negation morphology - complex phonological processes (glottal insertion, vowel lengthening, stress changes)"
cmhhw1jks002hl504k0rgg2fd,LH-IOL-2007-3,IOL 2007 Problem 3,IOL,2007,2,/olympiad-problems/IOL/by-year/2007/iol-2007-i3.pdf,3,morphology-verb,"pattern-recognition,caucasian,asia,segmentation","Georgian verb morphology - person/tense marking with multiple morphological slots, requires segmentation"
cmhhw1ows002ll50425e2r5l3,LH-IOL-2007-4,IOL 2007 Problem 4,IOL,2007,4,/olympiad-problems/IOL/by-year/2007/iol-2007-i4.pdf,3,number-systems,"pattern-recognition,papuan,oceania,rare-language,logical-reasoning","Ndom square number system - decode unusual counting system and perform arithmetic, requires understanding composition"
cmhhw1u8p002pl504pjc2glzn,LH-IOL-2007-5,IOL 2007 Problem 5,IOL,2007,4,/olympiad-problems/IOL/by-year/2007/iol-2007-i5.pdf,4,phonology,"comparative-method,correspondence,turkic,asia,europe,pattern-recognition","Turkish-Tatar cognate correspondences - systematic sound changes across 20+ word pairs, requires comparative method"
cmhhw1zqy002tl504rcr4mk61,LH-IOL-2008-1,IOL 2008 Problem 1,IOL,2008,1,/olympiad-problems/IOL/by-year/2008/iol-2008-i1.pdf,2,writing-systems,"pattern-recognition,native-american,americas,correspondence","Micmac Listuguj orthography - systematic spelling-to-IPA correspondences, straightforward pattern"
cmhhw252o002xl50414eioq9x,LH-IOL-2008-2,IOL 2008 Problem 2,IOL,2008,2,/olympiad-problems/IOL/by-year/2008/iol-2008-i2.pdf,4,phonetics,"pattern-recognition,indo-european,europe,ancient,extinct,multi-step,complex-data","Old Norse dróttkvætt poetic meter - discover alliteration and metrical rules from poetry, fill gaps using constraints"
cmhhw2ak40031l5040pz5w13n,LH-IOL-2008-3,IOL 2008 Problem 3,IOL,2008,2,/olympiad-problems/IOL/by-year/2008/iol-2008-i3.pdf,3,semantics,"pattern-recognition,austronesian,oceania,logical-reasoning,correspondence","Drehu-Cemuhî compound words - analyze compounding in two related languages, match translations, infer morphemes"
cmhhw2fvk0035l504uexhbgxl,LH-IOL-2008-4,IOL 2008 Problem 4,IOL,2008,4,/olympiad-problems/IOL/by-year/2008/iol-2008-i4.pdf,4,morphology-noun,"pattern-recognition,native-american,americas,segmentation,multi-step,complex-data","Copainalá Zoque agglutinative morphology - multiple case/number/possession affixes, complex morpheme combinations"
cmhhw2ld10039l504hpvk6j2p,LH-IOL-2008-5,IOL 2008 Problem 5,IOL,2008,5,/olympiad-problems/IOL/by-year/2008/iol-2008-i5.pdf,4,syntax,"pattern-recognition,native-american,americas,unusual-feature,multi-step","Inuktitut ergative-absolutive case system - complex split case marking and verb agreement patterns"
cmhhw48oy004hl504ekbufwpk,LH-IOL-2009-1,IOL 2009 Problem 1,IOL,2009,1,/olympiad-problems/IOL/by-year/2009/iol-2009-i1.pdf,3,number-systems,"pattern-recognition,papuan,oceania,rare-language,logical-reasoning","Sulka counting system - complex base system with noun classifiers, requires understanding composition patterns"
cmhhw4e0q004ll504isifnzgo,LH-IOL-2009-2,IOL 2009 Problem 2,IOL,2009,2,/olympiad-problems/IOL/by-year/2009/iol-2009-i2.pdf,3,writing-systems,"pattern-recognition,niger-congo,africa,correspondence","N'Ko script for Maninka/Bamana - bidirectional Roman-script correspondence with tonal distinctions"
cmhhw4jcj004pl5043ngewjrs,LH-IOL-2009-3,IOL 2009 Problem 3,IOL,2009,2,/olympiad-problems/IOL/by-year/2009/iol-2009-i3.pdf,2,other,"pattern-recognition,sino-tibetan,asia,cultural-context","Burmese astrological naming - match children to birth dates using day-of-week naming conventions"
cmhhxanxl003ol2047prxasda,LH-IOL-2009-4,IOL 2009 Problem 4,IOL,2009,4,/olympiad-problems/IOL/by-year/2009/iol-2009-i4.pdf,4,phonology,"pattern-recognition,indo-european,asia,ancient,reconstruction,unusual-feature","Old Indic stress patterns - discover morphophonological stress rules from 20 stems, predict placement for new words"
cmhhxat90003sl204liwure0a,LH-IOL-2009-5,IOL 2009 Problem 5,IOL,2009,4,/olympiad-problems/IOL/by-year/2009/iol-2009-i5.pdf,4,morphology-verb,"pattern-recognition,native-american,americas,segmentation,multi-step,complex-data","Nahuatl verb morphology - complex system with causatives, applicatives, and ambiguous argument structures"
cmhhw2qoh003dl5047oouojfo,LH-IOL-2010-1,IOL 2010 Problem 1: Budukh,IOL,2010,1,/olympiad-problems/IOL/by-year/2010/iol-2010-i1.pdf,3,morphology-verb,"pattern-recognition,caucasian,asia,unusual-feature","Budukh verb morphology - gender class marking (masculine/feminine) with mood/tense alternations"
cmhhw2w5y003hl504qxkh649e,LH-IOL-2010-2,IOL 2010 Problem 2: Murrinhpatha,IOL,2010,2,/olympiad-problems/IOL/by-year/2010/iol-2010-i2.pdf,2,number-systems,"pattern-recognition,austronesian,oceania,logical-reasoning","Drehu number system - base-10 composition with complex numerals (26-89), requires arithmetic"
cmhhw31hd003ll5046gpqm1yc,LH-IOL-2010-3,IOL 2010 Problem 3: Ulwa,IOL,2010,2,/olympiad-problems/IOL/by-year/2010/iol-2010-i3.pdf,2,writing-systems,"pattern-recognition,constructed,logical-reasoning,beginner-friendly","Blissymbolics ideographic system - semantic composition of symbols, straightforward pattern recognition"
cmhhw36sw003pl504gm27xjku,LH-IOL-2010-4,IOL 2010 Problem 4: Inuktitut,IOL,2010,3,/olympiad-problems/IOL/by-year/2010/iol-2010-i4.pdf,3,other,"pattern-recognition,logical-reasoning,cipher","Genetic code (mRNA→protein) - decipher triplet codon system with reading frames, not traditional linguistics"
cmhhw3cab003tl5047zvbhtyx,LH-IOL-2010-5,IOL 2010 Problem 5: Lezgian,IOL,2010,4,/olympiad-problems/IOL/by-year/2010/iol-2010-i5.pdf,4,phonology,"comparative-method,correspondence,indo-european,europe,pattern-recognition","Romansh dialect correspondences - systematic phonological differences between Sursilvan and Engadine, complex vowel patterns"
cmhhxayqc003wl204qkaksqec,LH-IOL-2011-1,IOL 2011 Problem 1,IOL,2011,1,/olympiad-problems/IOL/by-year/2011/iol-2011-i1.pdf,4,morphology-verb,"pattern-recognition,native-american,americas,segmentation,multi-step,complex-data","Menominee polysynthetic verbs - complex incorporation of action+manner+instrument in single word, requires careful segmentation"
cmhhxb41r0040l2040b0onk3x,LH-IOL-2011-2,IOL 2011 Problem 2,IOL,2011,2,/olympiad-problems/IOL/by-year/2011/iol-2011-i2.pdf,3,phonology,"pattern-recognition,indo-european,europe,correspondence,rule-discovery","Faroese orthography-phonetics - systematic consonant lenition and vowel length rules based on phonological context"
cmhhxb9j80044l204hrp8clum,LH-IOL-2011-3,IOL 2011 Problem 3,IOL,2011,2,/olympiad-problems/IOL/by-year/2011/iol-2011-i3.pdf,2,syntax,"pattern-recognition,niger-congo,africa","Vai possessive phrases - word order with possession, adjectives, and tone marking patterns"
cmhhxbeuk0048l2045e53xg3x,LH-IOL-2011-4,IOL 2011 Problem 4,IOL,2011,4,/olympiad-problems/IOL/by-year/2011/iol-2011-i4.pdf,3,morphology-noun,"pattern-recognition,native-american,americas,segmentation","Nahuatl noun compounds - match translations and analyze morphological composition of complex compounds"
cmhhxbkbw004cl204gm258a9u,LH-IOL-2011-5,IOL 2011 Problem 5,IOL,2011,4,/olympiad-problems/IOL/by-year/2011/iol-2011-i5.pdf,4,other,"pattern-recognition,logical-reasoning,cipher,multi-step","EAN-13 barcode decipherment - visual encoding system with country codes and checksum calculation, not linguistic"
cmhhxbrsh004gl20433a00d59,LH-IOL-2012-1,IOL 2012 Problem 1,IOL,2012,1,/olympiad-problems/IOL/by-year/2012/iol-2012-i1.pdf,4,morphology-noun,"pattern-recognition,aboriginal-australian,oceania,unusual-feature,complex-data","Dyirbal noun classes with ergative-absolutive case system - cultural gender classification (animals/people grouped by cultural properties, one fish classified as 'old women'), 16 sentences"
cmhhxbyhd004kl204dyszotm0,LH-IOL-2012-2,IOL 2012 Problem 2,IOL,2012,2,/olympiad-problems/IOL/by-year/2012/iol-2012-i2.pdf,2,number-systems,"pattern-recognition,papuan,oceania,beginner-friendly","Umbu-Ungu number system (10-97) - 13 examples, hint provided 'telu < yepoko', straightforward base system decoding"
cmhhxc54b004ol204syya4exp,LH-IOL-2012-3,IOL 2012 Problem 3,IOL,2012,2,/olympiad-problems/IOL/by-year/2012/iol-2012-i3.pdf,3,morphology-verb,"pattern-recognition,isolate,europe,multi-step","Basque verb person marking - 14 verb forms, three-way agreement (subject/object/indirect object), one English sentence has 2 Basque translations, requires systematic hypothesis testing"
cmhhxcaqi004sl204qt10fq1r,LH-IOL-2012-4,IOL 2012 Problem 4,IOL,2012,4,/olympiad-problems/IOL/by-year/2012/iol-2012-i4.pdf,4,syntax,"pattern-recognition,austronesian,oceania,unusual-feature,complex-data","Teop information structure - 28 sentences, word order variation for focus/topic marking, pragmatic conditioning of constituent order, requires understanding information structure principles"
cmhhxcg6i004wl204ht4ddaep,LH-IOL-2012-5,IOL 2012 Problem 5,IOL,2012,4,/olympiad-problems/IOL/by-year/2012/iol-2012-i5.pdf,4,phonology,"pattern-recognition,austronesian,oceania,unusual-feature,multi-step","Rotuman metathesis - complete/incomplete phase alternation via vowel deletion and consonant metathesis, 37 word pairs, complex morphophonological processes, Olympic-level insight required"
cmhhxclmn0050l204av2gatk8,LH-IOL-2013-1,IOL 2013 Problem 1,IOL,2013,1,/olympiad-problems/IOL/by-year/2013/iol-2013-i1.pdf,2,morphology-noun,"pattern-recognition,aboriginal-australian,oceania,segmentation,beginner-friendly","Yidiny case morphology - 21 words with case suffixes (-gu dative, -m ablative, -ni genitive, -gimbal privative, -bi another, -muéay with), identify long vowel patterns, straightforward Australian morphology"
cmhhxcr8u0054l2043pqjhglk,LH-IOL-2013-2,IOL 2013 Problem 2,IOL,2013,2,/olympiad-problems/IOL/by-year/2013/iol-2013-i2.pdf,3,morphology-noun,"pattern-recognition,isolate,asia,rare-language,segmentation,multi-step","Tundra Yukaghir compound words - 18 words to match, then analyze compound formation (johul 'knife', cire- 'wood', aarii- 'Yakut', etc.), requires systematic segmentation and compositional semantics"
cmhhxcwow0058l204wgq6ozwk,LH-IOL-2013-3,IOL 2013 Problem 3,IOL,2013,2,/olympiad-problems/IOL/by-year/2013/iol-2013-i3.pdf,4,phonology,"pattern-recognition,native-american,americas,rare-language,rule-discovery,complex-data","Pirahã stress assignment - 34 words with phonetic transcription, discover primary/secondary stress rules based on syllable weight and word structure, complex phonological analysis"
cmhhxd2ba005cl20486esx9he,LH-IOL-2013-4,IOL 2013 Problem 4,IOL,2013,4,/olympiad-problems/IOL/by-year/2013/iol-2013-i4.pdf,3,morphology-verb,"pattern-recognition,austronesian,asia,segmentation","Muna verb morphology and possessives - 11 sentences, identify tense/aspect prefixes (na- future, no- present, do- present plural), possessive suffixes (-ku 'my', -no 'his', -ndo 'their'), agreement patterns"
cmhhxd7ra005gl204jv5l7ey1,LH-IOL-2013-5,IOL 2013 Problem 5,IOL,2013,4,/olympiad-problems/IOL/by-year/2013/iol-2013-i5.pdf,3,semantics,"logical-reasoning,pattern-recognition","Brain imaging semantic categorization - match 6 words (bed, butterfly, cat, cow, refrigerator, spoon) to brain activity patterns, requires identifying semantic features (shelter, manipulation, food, animal) from 4 brain locations"
cmhhxofpi006pl404qdh9eve1,LH-IOL-2014-1,IOL 2014 Problem 1,IOL,2014,1,/olympiad-problems/IOL/by-year/2014/iol-2014-i1.pdf,2,morphology-verb,"pattern-recognition,papuan,oceania,segmentation,beginner-friendly","Benabena verb morphology - 15 forms, person/number prefixes (no- 1sg, na- 2sg, la- 1pl, etc.), dual suffix -'ibe, future -ne, reason -nagihe/-tagihe, straightforward segmentation"
cmhhxolcl006tl404ypgm7gmr,LH-IOL-2014-2,IOL 2014 Problem 2,IOL,2014,2,/olympiad-problems/IOL/by-year/2014/iol-2014-i2.pdf,3,morphology-noun,"pattern-recognition,native-american,americas,rare-language,multi-step","Kiowa number paradigms (singular/dual/plural) - 22 nouns, fill missing forms, discover suppletive patterns and plural suffixes (-gO, -dO), phonological conditioning, irregular forms require hypothesis testing"
cmhhxoqnp006xl404uhgegaw7,LH-IOL-2014-3,IOL 2014 Problem 3,IOL,2014,2,/olympiad-problems/IOL/by-year/2014/iol-2014-i3.pdf,4,kinship,"logical-reasoning,sino-tibetan,asia,extinct,ancient,complex-data,multi-step","Tangut kinship terminology - 36 statements about family relations, reconstruct family tree from logical constraints, deduce meanings of kinship terms (father/mother/son/daughter/nephew/etc.), systematic elimination required"
cmhhxow560071l4048az293x6,LH-IOL-2014-4,IOL 2014 Problem 4,IOL,2014,4,/olympiad-problems/IOL/by-year/2014/iol-2014-i4.pdf,4,morphology-noun,"pattern-recognition,niger-congo,africa,unusual-feature,complex-data,multi-step","Engenni noun class/tone system - 7 Q&A dialogs, tone-based noun class prefixes change in different contexts, reported speech with pronoun agreement, advanced morphophonology, must determine dictionary base forms"
