id,number,title,source,year,difficulty,pdfUrl,new_difficulty,primary_category,secondary_tags,notes
cmhhvz51u000pl504hlr703tk,LH-IOL-2004-2,IOL 2004 Problem 2,IOL,2004,2,/olympiad-problems/IOL/by-year/2004/iol-2004-i2.pdf,,,,
cmhhvzaja000tl504ajtl6ahs,LH-IOL-2004-3,IOL 2004 Problem 3,IOL,2004,2,/olympiad-problems/IOL/by-year/2004/iol-2004-i3.pdf,,,,
cmhhvzfv6000xl504grvuqzej,LH-IOL-2004-4,IOL 2004 Problem 4,IOL,2004,4,/olympiad-problems/IOL/by-year/2004/iol-2004-i4.pdf,,,,
cmhhvzlcn0011l504gqmvnco3,LH-IOL-2004-5,IOL 2004 Problem 5,IOL,2004,4,/olympiad-problems/IOL/by-year/2004/iol-2004-i5.pdf,,,,
cmhhvzqo50015l504hgwc0pci,LH-IOL-2005-1,IOL 2005 Problem 1,IOL,2005,1,/olympiad-problems/IOL/by-year/2005/iol-2005-i1.pdf,,,,
cmhhvzw5q0019l504mycueaj3,LH-IOL-2005-2,IOL 2005 Problem 2,IOL,2005,2,/olympiad-problems/IOL/by-year/2005/iol-2005-i2.pdf,,,,
cmhhw01h5001dl504spsfk0dj,LH-IOL-2005-3,IOL 2005 Problem 3,IOL,2005,2,/olympiad-problems/IOL/by-year/2005/iol-2005-i3.pdf,,,,
cmhhw06yo001hl504z1uiidja,LH-IOL-2005-4,IOL 2005 Problem 4,IOL,2005,4,/olympiad-problems/IOL/by-year/2005/iol-2005-i4.pdf,,,,
cmhhw0cag001ll504pnsxfqs1,LH-IOL-2005-5,IOL 2005 Problem 5,IOL,2005,4,/olympiad-problems/IOL/by-year/2005/iol-2005-i5.pdf,,,,
cmhhw0hm7001pl5046cuadjbd,LH-IOL-2006-1,IOL 2006 Problem 1: Budukh,IOL,2006,1,/olympiad-problems/IOL/by-year/2006/iol-2006-i1.pdf,,,,
cmhhw0n3s001tl5047xc6mdld,LH-IOL-2006-2,IOL 2006 Problem 2: Nahuatl,IOL,2006,2,/olympiad-problems/IOL/by-year/2006/iol-2006-i2.pdf,,,,
cmhhw0sfa001xl504j7farazc,LH-IOL-2006-3,IOL 2006 Problem 3: Warlpiri,IOL,2006,2,/olympiad-problems/IOL/by-year/2006/iol-2006-i3.pdf,,,,
cmhhw0xx90021l504bbhi25zv,LH-IOL-2006-4,IOL 2006 Problem 4: Mycenaean Greek,IOL,2006,4,/olympiad-problems/IOL/by-year/2006/iol-2006-i4.pdf,,,,
cmhhw138p0025l5042zn2gq2j,LH-IOL-2006-5,IOL 2006 Problem 5: Swahili,IOL,2006,5,/olympiad-problems/IOL/by-year/2006/iol-2006-i5.pdf,,,,
cmhhw18q30029l504k4d2riaq,LH-IOL-2007-1,IOL 2007 Problem 1,IOL,2007,1,/olympiad-problems/IOL/by-year/2007/iol-2007-i1.pdf,,,,
cmhhw1e1m002dl504tu2j8hs4,LH-IOL-2007-2,IOL 2007 Problem 2,IOL,2007,2,/olympiad-problems/IOL/by-year/2007/iol-2007-i2.pdf,,,,
cmhhw1jks002hl504k0rgg2fd,LH-IOL-2007-3,IOL 2007 Problem 3,IOL,2007,2,/olympiad-problems/IOL/by-year/2007/iol-2007-i3.pdf,,,,
cmhhw1ows002ll50425e2r5l3,LH-IOL-2007-4,IOL 2007 Problem 4,IOL,2007,4,/olympiad-problems/IOL/by-year/2007/iol-2007-i4.pdf,,,,
cmhhw1u8p002pl504pjc2glzn,LH-IOL-2007-5,IOL 2007 Problem 5,IOL,2007,4,/olympiad-problems/IOL/by-year/2007/iol-2007-i5.pdf,,,,
cmhhw1zqy002tl504rcr4mk61,LH-IOL-2008-1,IOL 2008 Problem 1,IOL,2008,1,/olympiad-problems/IOL/by-year/2008/iol-2008-i1.pdf,,,,
cmhhw252o002xl50414eioq9x,LH-IOL-2008-2,IOL 2008 Problem 2,IOL,2008,2,/olympiad-problems/IOL/by-year/2008/iol-2008-i2.pdf,,,,
cmhhw2ak40031l5040pz5w13n,LH-IOL-2008-3,IOL 2008 Problem 3,IOL,2008,2,/olympiad-problems/IOL/by-year/2008/iol-2008-i3.pdf,,,,
cmhhw2fvk0035l504uexhbgxl,LH-IOL-2008-4,IOL 2008 Problem 4,IOL,2008,4,/olympiad-problems/IOL/by-year/2008/iol-2008-i4.pdf,,,,
cmhhw2ld10039l504hpvk6j2p,LH-IOL-2008-5,IOL 2008 Problem 5,IOL,2008,5,/olympiad-problems/IOL/by-year/2008/iol-2008-i5.pdf,,,,
cmhhw48oy004hl504ekbufwpk,LH-IOL-2009-1,IOL 2009 Problem 1,IOL,2009,1,/olympiad-problems/IOL/by-year/2009/iol-2009-i1.pdf,,,,
cmhhw4e0q004ll504isifnzgo,LH-IOL-2009-2,IOL 2009 Problem 2,IOL,2009,2,/olympiad-problems/IOL/by-year/2009/iol-2009-i2.pdf,,,,
cmhhw4jcj004pl5043ngewjrs,LH-IOL-2009-3,IOL 2009 Problem 3,IOL,2009,2,/olympiad-problems/IOL/by-year/2009/iol-2009-i3.pdf,,,,
cmhhxanxl003ol2047prxasda,LH-IOL-2009-4,IOL 2009 Problem 4,IOL,2009,4,/olympiad-problems/IOL/by-year/2009/iol-2009-i4.pdf,,,,
cmhhxat90003sl204liwure0a,LH-IOL-2009-5,IOL 2009 Problem 5,IOL,2009,4,/olympiad-problems/IOL/by-year/2009/iol-2009-i5.pdf,,,,
cmhhw2qoh003dl5047oouojfo,LH-IOL-2010-1,IOL 2010 Problem 1: Budukh,IOL,2010,1,/olympiad-problems/IOL/by-year/2010/iol-2010-i1.pdf,,,,
cmhhw2w5y003hl504qxkh649e,LH-IOL-2010-2,IOL 2010 Problem 2: Murrinhpatha,IOL,2010,2,/olympiad-problems/IOL/by-year/2010/iol-2010-i2.pdf,,,,
cmhhw31hd003ll5046gpqm1yc,LH-IOL-2010-3,IOL 2010 Problem 3: Ulwa,IOL,2010,2,/olympiad-problems/IOL/by-year/2010/iol-2010-i3.pdf,,,,
cmhhw36sw003pl504gm27xjku,LH-IOL-2010-4,IOL 2010 Problem 4: Inuktitut,IOL,2010,3,/olympiad-problems/IOL/by-year/2010/iol-2010-i4.pdf,,,,
cmhhw3cab003tl5047zvbhtyx,LH-IOL-2010-5,IOL 2010 Problem 5: Lezgian,IOL,2010,4,/olympiad-problems/IOL/by-year/2010/iol-2010-i5.pdf,,,,
cmhhxayqc003wl204qkaksqec,LH-IOL-2011-1,IOL 2011 Problem 1,IOL,2011,1,/olympiad-problems/IOL/by-year/2011/iol-2011-i1.pdf,,,,
cmhhxb41r0040l2040b0onk3x,LH-IOL-2011-2,IOL 2011 Problem 2,IOL,2011,2,/olympiad-problems/IOL/by-year/2011/iol-2011-i2.pdf,,,,
cmhhxb9j80044l204hrp8clum,LH-IOL-2011-3,IOL 2011 Problem 3,IOL,2011,2,/olympiad-problems/IOL/by-year/2011/iol-2011-i3.pdf,,,,
cmhhxbeuk0048l2045e53xg3x,LH-IOL-2011-4,IOL 2011 Problem 4,IOL,2011,4,/olympiad-problems/IOL/by-year/2011/iol-2011-i4.pdf,,,,
cmhhxbkbw004cl204gm258a9u,LH-IOL-2011-5,IOL 2011 Problem 5,IOL,2011,4,/olympiad-problems/IOL/by-year/2011/iol-2011-i5.pdf,,,,
cmhhxbrsh004gl20433a00d59,LH-IOL-2012-1,IOL 2012 Problem 1,IOL,2012,1,/olympiad-problems/IOL/by-year/2012/iol-2012-i1.pdf,,,,
cmhhxbyhd004kl204dyszotm0,LH-IOL-2012-2,IOL 2012 Problem 2,IOL,2012,2,/olympiad-problems/IOL/by-year/2012/iol-2012-i2.pdf,,,,
cmhhxc54b004ol204syya4exp,LH-IOL-2012-3,IOL 2012 Problem 3,IOL,2012,2,/olympiad-problems/IOL/by-year/2012/iol-2012-i3.pdf,,,,
cmhhxcaqi004sl204qt10fq1r,LH-IOL-2012-4,IOL 2012 Problem 4,IOL,2012,4,/olympiad-problems/IOL/by-year/2012/iol-2012-i4.pdf,,,,
cmhhxcg6i004wl204ht4ddaep,LH-IOL-2012-5,IOL 2012 Problem 5,IOL,2012,4,/olympiad-problems/IOL/by-year/2012/iol-2012-i5.pdf,,,,
cmhhxclmn0050l204av2gatk8,LH-IOL-2013-1,IOL 2013 Problem 1,IOL,2013,1,/olympiad-problems/IOL/by-year/2013/iol-2013-i1.pdf,,,,
cmhhxcr8u0054l2043pqjhglk,LH-IOL-2013-2,IOL 2013 Problem 2,IOL,2013,2,/olympiad-problems/IOL/by-year/2013/iol-2013-i2.pdf,,,,
cmhhxcwow0058l204wgq6ozwk,LH-IOL-2013-3,IOL 2013 Problem 3,IOL,2013,2,/olympiad-problems/IOL/by-year/2013/iol-2013-i3.pdf,,,,
cmhhxd2ba005cl20486esx9he,LH-IOL-2013-4,IOL 2013 Problem 4,IOL,2013,4,/olympiad-problems/IOL/by-year/2013/iol-2013-i4.pdf,,,,
cmhhxd7ra005gl204jv5l7ey1,LH-IOL-2013-5,IOL 2013 Problem 5,IOL,2013,4,/olympiad-problems/IOL/by-year/2013/iol-2013-i5.pdf,,,,
cmhhxofpi006pl404qdh9eve1,LH-IOL-2014-1,IOL 2014 Problem 1,IOL,2014,1,/olympiad-problems/IOL/by-year/2014/iol-2014-i1.pdf,,,,
cmhhxolcl006tl404ypgm7gmr,LH-IOL-2014-2,IOL 2014 Problem 2,IOL,2014,2,/olympiad-problems/IOL/by-year/2014/iol-2014-i2.pdf,,,,
cmhhxoqnp006xl404uhgegaw7,LH-IOL-2014-3,IOL 2014 Problem 3,IOL,2014,2,/olympiad-problems/IOL/by-year/2014/iol-2014-i3.pdf,,,,
cmhhxow560071l4048az293x6,LH-IOL-2014-4,IOL 2014 Problem 4,IOL,2014,4,/olympiad-problems/IOL/by-year/2014/iol-2014-i4.pdf,,,,
cmhhxp1gm0075l404a1taopjm,LH-IOL-2014-5,IOL 2014 Problem 5,IOL,2014,4,/olympiad-problems/IOL/by-year/2014/iol-2014-i5.pdf,,,,
cmhhxp6y90079l404cknkko99,LH-IOL-2015-1,IOL 2015 Problem 1,IOL,2015,1,/olympiad-problems/IOL/by-year/2015/iol-2015-i1.pdf,,,,
cmhhxpc9h007dl4042qs4c1fg,LH-IOL-2015-2,IOL 2015 Problem 2,IOL,2015,2,/olympiad-problems/IOL/by-year/2015/iol-2015-i2.pdf,,,,
cmhhxphqw007hl4043axsqo3c,LH-IOL-2015-3,IOL 2015 Problem 3,IOL,2015,2,/olympiad-problems/IOL/by-year/2015/iol-2015-i3.pdf,,,,
cmhhxpn1y007ll404mz3kw30l,LH-IOL-2015-4,IOL 2015 Problem 4,IOL,2015,4,/olympiad-problems/IOL/by-year/2015/iol-2015-i4.pdf,,,,
cmhhxpsd6007pl404n727n8ok,LH-IOL-2015-5,IOL 2015 Problem 5,IOL,2015,4,/olympiad-problems/IOL/by-year/2015/iol-2015-i5.pdf,,,,
cmhhxpzs7007tl404nsfrexm1,LH-IOL-2016-1,IOL 2016 Problem 1,IOL,2016,1,/olympiad-problems/IOL/by-year/2016/iol-2016-i1.pdf,,,,
cmhhxq59o007xl404hv9m8501,LH-IOL-2016-2,IOL 2016 Problem 2,IOL,2016,2,/olympiad-problems/IOL/by-year/2016/iol-2016-i2.pdf,,,,
cmhhxqakv0081l4048gthfkf0,LH-IOL-2016-3,IOL 2016 Problem 3,IOL,2016,2,/olympiad-problems/IOL/by-year/2016/iol-2016-i3.pdf,,,,
cmhhxqfwx0085l404qq850rcu,LH-IOL-2016-4,IOL 2016 Problem 4,IOL,2016,4,/olympiad-problems/IOL/by-year/2016/iol-2016-i4.pdf,,,,
cmhhxqle20089l404azdur4ym,LH-IOL-2016-5,IOL 2016 Problem 5,IOL,2016,4,/olympiad-problems/IOL/by-year/2016/iol-2016-i5.pdf,,,,
cmhhxqqpd008dl404a8hsqhbh,LH-IOL-2017-1,IOL 2017 Problem 1,IOL,2017,1,/olympiad-problems/IOL/by-year/2017/iol-2017-i1.pdf,,,,
cmhhxqw6l008hl40407w2vw3g,LH-IOL-2017-2,IOL 2017 Problem 2,IOL,2017,2,/olympiad-problems/IOL/by-year/2017/iol-2017-i2.pdf,,,,
cmhhxr1ho008ll404szksed90,LH-IOL-2017-3,IOL 2017 Problem 3,IOL,2017,2,/olympiad-problems/IOL/by-year/2017/iol-2017-i3.pdf,,,,
cmhhxr6yq008pl404djznkw0e,LH-IOL-2017-4,IOL 2017 Problem 4,IOL,2017,4,/olympiad-problems/IOL/by-year/2017/iol-2017-i4.pdf,,,,
cmhhxrc9x008tl4047u27l5mh,LH-IOL-2017-5,IOL 2017 Problem 5,IOL,2017,4,/olympiad-problems/IOL/by-year/2017/iol-2017-i5.pdf,,,,
cmhhxrjou008xl4044irub94e,LH-IOL-2018-1,IOL 2018 Problem 1,IOL,2018,1,/olympiad-problems/IOL/by-year/2018/iol-2018-i1.pdf,,,,
cmhhxrp060091l404sn97gqsu,LH-IOL-2018-2,IOL 2018 Problem 2,IOL,2018,2,/olympiad-problems/IOL/by-year/2018/iol-2018-i2.pdf,,,,
cmhhxrubb0095l404h7933u40,LH-IOL-2018-3,IOL 2018 Problem 3,IOL,2018,2,/olympiad-problems/IOL/by-year/2018/iol-2018-i3.pdf,,,,
cmhhxrzse0099l4040pnwrne8,LH-IOL-2018-4,IOL 2018 Problem 4,IOL,2018,4,/olympiad-problems/IOL/by-year/2018/iol-2018-i4.pdf,,,,
cmhhxs53j009dl4048e171zis,LH-IOL-2018-5,IOL 2018 Problem 5,IOL,2018,4,/olympiad-problems/IOL/by-year/2018/iol-2018-i5.pdf,,,,
cmhhw3hlr003xl5040uv4mwmn,LH-IOL-2019-1,IOL 2019 Problem 1: Maltese,IOL,2019,1,/olympiad-problems/IOL/by-year/2019/iol-2019-i1.pdf,,,,
cmhhw3n390041l504smuolx34,LH-IOL-2019-2,IOL 2019 Problem 2: Murrinh-Patha,IOL,2019,2,/olympiad-problems/IOL/by-year/2019/iol-2019-i2.pdf,,,,
cmhhw3seo0045l504jztuea04,LH-IOL-2019-3,IOL 2019 Problem 3: Georgian,IOL,2019,2,/olympiad-problems/IOL/by-year/2019/iol-2019-i3.pdf,,,,
cmhhw3xw40049l504o188dvso,LH-IOL-2019-4,IOL 2019 Problem 4: Basque,IOL,2019,4,/olympiad-problems/IOL/by-year/2019/iol-2019-i4.pdf,,,,
cmhhw437j004dl504px79oyyv,LH-IOL-2019-5,IOL 2019 Problem 5: Kaytetye,IOL,2019,5,/olympiad-problems/IOL/by-year/2019/iol-2019-i5.pdf,,,,
cmhhxsakl009hl404qs6i9u0i,LH-IOL-2021-1,IOL 2021 Problem 1,IOL,2021,1,/olympiad-problems/IOL/by-year/2021/iol-2021-i1.pdf,,,,
cmhhxsfvq009ll404gissal1r,LH-IOL-2021-2,IOL 2021 Problem 2,IOL,2021,2,/olympiad-problems/IOL/by-year/2021/iol-2021-i2.pdf,,,,
cmhhxslct009pl40470f50z2n,LH-IOL-2021-3,IOL 2021 Problem 3,IOL,2021,2,/olympiad-problems/IOL/by-year/2021/iol-2021-i3.pdf,,,,
cmhhxsqo2009tl4041y8gp9a6,LH-IOL-2021-4,IOL 2021 Problem 4,IOL,2021,4,/olympiad-problems/IOL/by-year/2021/iol-2021-i4.pdf,,,,
cmhhxsw5p009xl404irwjn52b,LH-IOL-2021-5,IOL 2021 Problem 5,IOL,2021,4,/olympiad-problems/IOL/by-year/2021/iol-2021-i5.pdf,,,,
cmhhxt3fl00a1l404ztu8e07p,LH-IOL-2022-1,IOL 2022 Problem 1,IOL,2022,1,/olympiad-problems/IOL/by-year/2022/iol-2022-i1.pdf,,,,
cmhhxt8wt00a5l404afzj8fr4,LH-IOL-2022-2,IOL 2022 Problem 2,IOL,2022,2,/olympiad-problems/IOL/by-year/2022/iol-2022-i2.pdf,,,,
cmhhxte8100a9l404iordtu1u,LH-IOL-2022-3,IOL 2022 Problem 3,IOL,2022,2,/olympiad-problems/IOL/by-year/2022/iol-2022-i3.pdf,,,,
cmhhxtjpa00adl404d3qs0ag3,LH-IOL-2022-4,IOL 2022 Problem 4,IOL,2022,4,/olympiad-problems/IOL/by-year/2022/iol-2022-i4.pdf,,,,
cmhhxtp0e00ahl404kg30n4k8,LH-IOL-2022-5,IOL 2022 Problem 5,IOL,2022,4,/olympiad-problems/IOL/by-year/2022/iol-2022-i5.pdf,,,,
cmhhxtubj00all404s9u17l5n,LH-IOL-2023-1,IOL 2023 Problem 1,IOL,2023,1,/olympiad-problems/IOL/by-year/2023/iol-2023-i1.pdf,,,,
cmhhxtzsl00apl404r3mz2lxj,LH-IOL-2023-2,IOL 2023 Problem 2,IOL,2023,2,/olympiad-problems/IOL/by-year/2023/iol-2023-i2.pdf,,,,
cmhhxu53x00atl40423ow8bub,LH-IOL-2023-3,IOL 2023 Problem 3,IOL,2023,2,/olympiad-problems/IOL/by-year/2023/iol-2023-i3.pdf,,,,
cmhhxucst00axl404g3rfeu59,LH-IOL-2023-4,IOL 2023 Problem 4,IOL,2023,4,/olympiad-problems/IOL/by-year/2023/iol-2023-i4.pdf,,,,
cmhhxuic700b1l404t5oal88h,LH-IOL-2023-5,IOL 2023 Problem 5,IOL,2023,4,/olympiad-problems/IOL/by-year/2023/iol-2023-i5.pdf,,,,
cmhhxupt100b5l404rhbx8rv2,LH-IOL-2024-1,IOL 2024 Problem 1,IOL,2024,1,/olympiad-problems/IOL/by-year/2024/iol-2024-i1.pdf,2,morphology-verb,pattern-recognition,asia,rare-language,beginner-friendly,Verb agreement with subject and object across three numbers (sg/du/pl); Chukotko-Kamchatkan family
cmhhxuv6d00b9l404ljeet83x,LH-IOL-2024-2,IOL 2024 Problem 2,IOL,2024,2,/olympiad-problems/IOL/by-year/2024/iol-2024-i2.pdf,3,morphology-noun,pattern-recognition,isolate,africa,rare-language,complex-data,Possessive constructions with gender/number marking and agreement; includes animal images; language isolate from Tanzania
cmhhxv0ps00bdl40469au86bf,LH-IOL-2024-3,IOL 2024 Problem 3,IOL,2024,2,/olympiad-problems/IOL/by-year/2024/iol-2024-i3.pdf,3,kinship,logical-reasoning,papuan,oceania,rare-language,cultural-context,Family tree puzzle with kinship terms; Yam family from Papua New Guinea; features sister exchange marriage practice
cmhhxv63300bhl40494hom23j,LH-IOL-2024-4,IOL 2024 Problem 4,IOL,2024,4,/olympiad-problems/IOL/by-year/2024/iol-2024-i4.pdf,4,semantics,logical-reasoning,pattern-recognition,americas,rare-language,multi-step,Semantic composition puzzle with scrambled translations; compound word formation; Naduhup family from Brazilian Amazonas
cmhhxvbmv00bll40436bs7nzo,LH-IOL-2024-5,IOL 2024 Problem 5,IOL,2024,4,/olympiad-problems/IOL/by-year/2024/iol-2024-i5.pdf,,,,
cmhhxvh0e00bpl4040k6ftyyg,LH-IOL-2025-1,IOL 2025 Problem 1,IOL,2025,1,/olympiad-problems/IOL/by-year/2025/iol-2025-i1.pdf,,,,
cmhhxvmjz00btl404gnpa4fo8,LH-IOL-2025-2,IOL 2025 Problem 2,IOL,2025,2,/olympiad-problems/IOL/by-year/2025/iol-2025-i2.pdf,,,,
cmhhxvrxf00bxl404bao54gpu,LH-IOL-2025-3,IOL 2025 Problem 3,IOL,2025,2,/olympiad-problems/IOL/by-year/2025/iol-2025-i3.pdf,,,,
cmhhxvxgr00c1l404s3jlf8ac,LH-IOL-2025-4,IOL 2025 Problem 4,IOL,2025,4,/olympiad-problems/IOL/by-year/2025/iol-2025-i4.pdf,,,,
cmhhxw2u300c5l404zwq38uue,LH-IOL-2025-5,IOL 2025 Problem 5,IOL,2025,4,/olympiad-problems/IOL/by-year/2025/iol-2025-i5.pdf,,,,
cmhhmtqsc000ajp0493rq4h21,LH-NACLO-2007-A,NACLO 2007 Problem A,NACLO,2007,2,/olympiad-problems/NACLO/by-year/2007/naclo-2007-A-problem.pdf,,,,
cmhhmtt32000bjp04h0auxqln,LH-NACLO-2007-B,NACLO 2007 Problem B,NACLO,2007,2,/olympiad-problems/NACLO/by-year/2007/naclo-2007-B-problem.pdf,,,,
cmhhmtvdq000cjp04o8c4czn2,LH-NACLO-2007-C,NACLO 2007 Problem C,NACLO,2007,2,/olympiad-problems/NACLO/by-year/2007/naclo-2007-C-problem.pdf,,,,
cmhhmtxoh000djp04bnqlozy7,LH-NACLO-2007-D,NACLO 2007 Problem D,NACLO,2007,2,/olympiad-problems/NACLO/by-year/2007/naclo-2007-D-problem.pdf,,,,
cmhhmu053000ejp04zp4832vu,LH-NACLO-2007-E,NACLO 2007 Problem E,NACLO,2007,3,/olympiad-problems/NACLO/by-year/2007/naclo-2007-E-problem.pdf,,,,
cmhhy1v0400g5l4040ow854nl,LH-NACLO-2007-F,NACLO 2007 Problem F,NACLO,2007,3,/olympiad-problems/NACLO/by-year/2007/naclo-2007-F-problem.pdf,,,,
cmhhy20i900g9l4043cyil0nk,LH-NACLO-2007-G,NACLO 2007 Problem G,NACLO,2007,3,/olympiad-problems/NACLO/by-year/2007/naclo-2007-G-problem.pdf,,,,
cmhhy266d00gdl404vaq7e94p,LH-NACLO-2007-H,NACLO 2007 Problem H,NACLO,2007,3,/olympiad-problems/NACLO/by-year/2007/naclo-2007-H-problem.pdf,,,,
cmhhy2bo800ghl404srj8l0e4,LH-NACLO-2008-A,NACLO 2008 Problem A,NACLO,2008,2,/olympiad-problems/NACLO/by-year/2008/naclo-2008-A-problem.pdf,,,,
